"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"89245","LAN201709270","SDN",8,1,1,1,0,0,10,"farmk001","R","handb001","L","grany001","","","64(1)3/GDP",FALSE,FALSE,5,2,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","LAN"
"92540","MIA201707140","LAN",1,0,0,1,1,0,0,"taylc001","R","strad003","R","","","","S7/L",TRUE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","MIA"
"92541","MIA201707140","LAN",1,0,0,1,1,0,0,"seagc001","L","strad003","R","taylc001","","","8/L",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","MIA"
"92542","MIA201707140","LAN",1,0,1,2,2,0,0,"turnj001","R","strad003","R","taylc001","","","S4/P.1-3",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,1,"1100","1101","MIA"
"92543","MIA201707140","LAN",1,0,1,2,2,0,0,"bellc002","L","strad003","R","turnj001","","taylc001","6/P",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,2,"1101","2101","MIA"
"92544","MIA201707140","LAN",1,0,2,0,1,0,0,"forsl001","R","strad003","R","turnj001","","taylc001","8/L",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","MIA"
"92550","MIA201707140","LAN",2,0,0,0,1,0,0,"pedej001","L","strad003","R","","","","D8/F",TRUE,FALSE,8,6,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","MIA"
"92551","MIA201707140","LAN",2,0,0,1,2,0,0,"grany001","L","strad003","R","","pedej001","","S9/L.2-3",FALSE,FALSE,2,7,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,0,"0010","0101","MIA"
"92552","MIA201707140","LAN",2,0,0,2,1,0,0,"puigy001","R","strad003","R","grany001","","pedej001","5/L+",FALSE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,1,"0101","1101","MIA"
"92553","MIA201707140","LAN",2,0,1,0,2,0,0,"mccab001","R","strad003","R","grany001","","pedej001","K/BF",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,2,"1101","2101","MIA"
"92554","MIA201707140","LAN",2,0,2,0,2,0,0,"taylc001","R","strad003","R","grany001","","pedej001","CS2(2E4).3-H(UR)",FALSE,FALSE,7,1,6,FALSE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,1,0,2,0,5,1,0,1,1,2,"2101","2010","MIA"
"92555","MIA201707140","LAN",2,0,2,1,2,1,0,"taylc001","R","strad003","R","","grany001","","S7/L.2XH(72)",FALSE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,1,0,FALSE,FALSE,0,1,0,0,0,0,1,0,0,3,"2010","3000","MIA"
"92560","MIA201707140","LAN",3,0,0,0,1,1,0,"seagc001","L","strad003","R","","","","13/G-",TRUE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92561","MIA201707140","LAN",3,0,1,0,1,1,0,"turnj001","R","strad003","R","","","","8/F",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92562","MIA201707140","LAN",3,0,2,3,1,1,0,"bellc002","L","strad003","R","","","","S9/G",FALSE,FALSE,3,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92563","MIA201707140","LAN",3,0,2,2,2,1,0,"forsl001","R","strad003","R","bellc002","","","POCS2(1341)",FALSE,FALSE,4,5,8,FALSE,FALSE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"2100","3000","MIA"
"92567","MIA201707140","LAN",4,0,0,2,1,1,0,"forsl001","R","strad003","R","","","","8/F",TRUE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92568","MIA201707140","LAN",4,0,1,1,0,1,0,"pedej001","L","strad003","R","","","","9/F",FALSE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92569","MIA201707140","LAN",4,0,2,1,1,1,0,"grany001","L","strad003","R","","","","5/P5F",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92575","MIA201707140","LAN",5,0,0,0,0,1,1,"puigy001","R","strad003","R","","","","HR/78/F",TRUE,FALSE,9,8,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,0,"0000","0000","MIA"
"92576","MIA201707140","LAN",5,0,0,3,2,2,1,"mccab001","R","strad003","R","","","","5/L+",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92577","MIA201707140","LAN",5,0,1,3,2,2,1,"taylc001","R","strad003","R","","","","5/L",FALSE,FALSE,7,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92578","MIA201707140","LAN",5,0,2,2,2,2,1,"seagc001","L","strad003","R","","","","HR/9/F",FALSE,FALSE,6,2,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,2,"2000","2000","MIA"
"92579","MIA201707140","LAN",5,0,2,0,1,3,1,"turnj001","R","strad003","R","","","","8/F",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92588","MIA201707140","LAN",6,0,0,2,2,3,4,"bellc002","L","tazaj001","R","","","","K",TRUE,FALSE,3,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92589","MIA201707140","LAN",6,0,1,0,0,3,4,"forsl001","R","tazaj001","R","","","","13/G",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92590","MIA201707140","LAN",6,0,2,0,0,3,4,"pedej001","L","tazaj001","R","","","","6/L",FALSE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92595","MIA201707140","LAN",7,0,0,1,2,3,4,"grany001","L","barrk002","R","","","","K",TRUE,FALSE,2,7,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92596","MIA201707140","LAN",7,0,1,1,1,3,4,"puigy001","R","barrk002","R","","","","43/G+",FALSE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92597","MIA201707140","LAN",7,0,2,2,2,3,4,"herne001","R","barrk002","R","","","","K",FALSE,TRUE,11,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92601","MIA201707140","LAN",8,0,0,3,1,3,4,"taylc001","R","pheld001","R","","","","W",TRUE,FALSE,7,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","MIA"
"92602","MIA201707140","LAN",8,0,0,3,2,3,4,"seagc001","L","pheld001","R","taylc001","","","6(1)3/GDP",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","MIA"
"92603","MIA201707140","LAN",8,0,2,0,0,3,4,"turnj001","R","pheld001","R","","","","53/G",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92607","MIA201707140","LAN",9,0,0,2,0,3,4,"bellc002","L","ramoa001","R","","","","31/G",TRUE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92608","MIA201707140","LAN",9,0,1,2,2,3,4,"forsl001","R","ramoa001","R","","","","K",FALSE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92609","MIA201707140","LAN",9,0,2,2,2,3,4,"pedej001","L","ramoa001","R","","","","S9/L+",FALSE,FALSE,8,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92610","MIA201707140","LAN",9,0,2,2,2,3,4,"grany001","L","ramoa001","R","pedej001","","","WP.1-2",FALSE,FALSE,2,7,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,0,0,1,0,0,0,2,"2100","2010","MIA"
"92611","MIA201707140","LAN",9,0,2,3,2,3,4,"grany001","L","ramoa001","R","","pedej001","","W",FALSE,FALSE,2,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","MIA"
"92612","MIA201707140","LAN",9,0,2,0,2,3,4,"puigy001","R","ramoa001","R","thomt002","pedej001","","WP.2-3;1-2",FALSE,FALSE,9,8,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,3,0,1,1,0,0,2,"2110","2011","MIA"
"92613","MIA201707140","LAN",9,0,2,1,2,3,4,"puigy001","R","ramoa001","R","","thomt002","pedej001","HR/78/F.3-H;2-H",FALSE,FALSE,9,8,23,TRUE,TRUE,4,FALSE,FALSE,0,3,FALSE,FALSE,0,4,0,4,4,0,1,1,3,2,"2011","2000","MIA"
"92614","MIA201707140","LAN",9,0,2,3,1,6,4,"utlec001","L","ramoa001","R","","","","9/F",FALSE,TRUE,11,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92618","MIA201707150","LAN",1,0,0,1,2,0,0,"taylc001","R","urenj001","R","","","","K",TRUE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92619","MIA201707150","LAN",1,0,1,3,1,0,0,"seagc001","L","urenj001","R","","","","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","MIA"
"92620","MIA201707150","LAN",1,0,1,0,0,0,0,"turnj001","R","urenj001","R","seagc001","","","8/L",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","MIA"
"92621","MIA201707150","LAN",1,0,2,0,0,0,0,"bellc002","L","urenj001","R","seagc001","","","S8/G.1-3",FALSE,FALSE,3,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,2,"2100","2101","MIA"
"92622","MIA201707150","LAN",1,0,2,1,1,0,0,"forsl001","R","urenj001","R","bellc002","","seagc001","8/F",FALSE,FALSE,4,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","MIA"
"92627","MIA201707150","LAN",2,0,0,2,1,0,0,"pedej001","L","urenj001","R","","","","D9/G+",TRUE,FALSE,8,6,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,0,"0000","0010","MIA"
"92628","MIA201707150","LAN",2,0,0,3,2,0,0,"grany001","L","urenj001","R","","pedej001","","6/P",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,1,"0010","1010","MIA"
"92629","MIA201707150","LAN",2,0,1,2,1,0,0,"puigy001","R","urenj001","R","","pedej001","","9/F-",FALSE,FALSE,9,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,2,"1010","2010","MIA"
"92630","MIA201707150","LAN",2,0,2,2,2,0,0,"wooda002","R","urenj001","R","","pedej001","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","MIA"
"92635","MIA201707150","LAN",3,0,0,2,0,0,0,"taylc001","R","urenj001","R","","","","S56/G",TRUE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","MIA"
"92636","MIA201707150","LAN",3,0,0,3,2,0,0,"seagc001","L","urenj001","R","taylc001","","","S7/L.1-2",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","MIA"
"92637","MIA201707150","LAN",3,0,0,0,0,0,0,"turnj001","R","urenj001","R","seagc001","taylc001","","54(1)3/GDP.2-3",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,3,0,1,1,0,0,2,"0110","2001","MIA"
"92638","MIA201707150","LAN",3,0,2,1,1,0,0,"bellc002","L","urenj001","R","","","taylc001","HR/89/F.3-H",FALSE,FALSE,3,4,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,0,0,4,0,0,1,2,2,"2001","2000","MIA"
"92639","MIA201707150","LAN",3,0,2,3,2,2,0,"forsl001","R","urenj001","R","","","","W",FALSE,FALSE,4,5,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92640","MIA201707150","LAN",3,0,2,3,2,2,0,"pedej001","L","urenj001","R","forsl001","","","S9/L.1-3",FALSE,FALSE,8,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,2,"2100","2101","MIA"
"92641","MIA201707150","LAN",3,0,2,1,0,2,0,"grany001","L","urenj001","R","pedej001","","forsl001","HR/9/F.3-H;1-H",FALSE,FALSE,2,7,23,TRUE,TRUE,4,FALSE,FALSE,0,3,FALSE,FALSE,0,4,4,0,4,1,0,1,3,2,"2101","2000","MIA"
"92642","MIA201707150","LAN",3,0,2,3,2,5,0,"puigy001","R","urenj001","R","","","","W",FALSE,FALSE,9,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92643","MIA201707150","LAN",3,0,2,2,1,5,0,"wooda002","R","urenj001","R","puigy001","","","WP.1-2",FALSE,FALSE,1,9,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,0,0,1,0,0,0,2,"2100","2010","MIA"
"92644","MIA201707150","LAN",3,0,2,3,2,5,0,"wooda002","R","urenj001","R","","puigy001","","K",FALSE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","MIA"
"92648","MIA201707150","LAN",4,0,0,2,2,5,0,"taylc001","R","stecd001","R","","","","K",TRUE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92649","MIA201707150","LAN",4,0,1,0,2,5,0,"seagc001","L","stecd001","R","","","","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92650","MIA201707150","LAN",4,0,2,3,1,5,0,"turnj001","R","stecd001","R","","","","W",FALSE,FALSE,5,3,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92651","MIA201707150","LAN",4,0,2,2,2,5,0,"bellc002","L","stecd001","R","turnj001","","","D9/L.1-H;B-3(TH)",FALSE,FALSE,3,4,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,3,4,0,0,1,0,0,1,2,"2100","2001","MIA"
"92652","MIA201707150","LAN",4,0,2,0,2,6,0,"forsl001","R","stecd001","R","","","bellc002","K",FALSE,FALSE,4,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,3,"2001","3000","MIA"
"92656","MIA201707150","LAN",5,0,0,1,2,6,0,"pedej001","L","stecd001","R","","","","53/G",TRUE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92657","MIA201707150","LAN",5,0,1,2,1,6,0,"grany001","L","stecd001","R","","","","8/F",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92658","MIA201707150","LAN",5,0,2,3,2,6,0,"puigy001","R","stecd001","R","","","","K",FALSE,FALSE,9,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92662","MIA201707150","LAN",6,0,0,2,2,6,0,"wooda002","R","tazaj001","R","","","","K",TRUE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92663","MIA201707150","LAN",6,0,1,3,1,6,0,"taylc001","R","tazaj001","R","","","","T9/F",FALSE,FALSE,7,1,22,TRUE,TRUE,3,FALSE,FALSE,0,0,FALSE,FALSE,0,3,0,0,0,0,0,0,0,1,"1000","1001","MIA"
"92664","MIA201707150","LAN",6,0,1,1,2,6,0,"seagc001","L","tazaj001","R","","","taylc001","K",FALSE,FALSE,6,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,2,"1001","2001","MIA"
"92665","MIA201707150","LAN",6,0,2,0,1,6,0,"turnj001","R","tazaj001","R","","","taylc001","43/G",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,3,"2001","3000","MIA"
"92670","MIA201707150","LAN",7,0,0,0,0,6,0,"bellc002","L","wittn001","R","","","","T98/L",TRUE,FALSE,3,4,22,TRUE,TRUE,3,FALSE,FALSE,0,0,FALSE,FALSE,0,3,0,0,0,0,0,0,0,0,"0000","0001","MIA"
"92671","MIA201707150","LAN",7,0,0,0,2,6,0,"forsl001","R","wittn001","R","","","bellc002","9/L/SF.3-H",FALSE,FALSE,4,5,2,TRUE,FALSE,0,FALSE,TRUE,1,1,FALSE,FALSE,0,0,0,0,4,0,0,1,1,1,"0001","1000","MIA"
"92672","MIA201707150","LAN",7,0,1,2,0,7,0,"pedej001","L","wittn001","R","","","","43/G",FALSE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92673","MIA201707150","LAN",7,0,2,1,2,7,0,"grany001","L","wittn001","R","","","","53/G",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92680","MIA201707150","LAN",8,0,0,3,1,7,1,"puigy001","R","mcgod001","R","","","","W",TRUE,FALSE,9,8,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","MIA"
"92681","MIA201707150","LAN",8,0,0,1,1,7,1,"utlec001","L","mcgod001","R","puigy001","","","S8/G.1-2",FALSE,TRUE,11,9,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","MIA"
"92682","MIA201707150","LAN",8,0,0,1,2,7,1,"taylc001","R","mcgod001","R","utlec001","puigy001","","K",FALSE,FALSE,7,1,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,1,"0110","1110","MIA"
"92683","MIA201707150","LAN",8,0,1,3,2,7,1,"seagc001","L","mcgod001","R","utlec001","puigy001","","46(1)3/GDP",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,2,0,1,1,0,0,3,"1110","3000","MIA"
"92689","MIA201707150","LAN",9,0,0,2,2,7,1,"herne001","R","garcj006","L","","","","2/P2F",TRUE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92690","MIA201707150","LAN",9,0,1,0,1,7,1,"bellc002","L","garcj006","L","","","","43/G+",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92691","MIA201707150","LAN",9,0,2,1,2,7,1,"forsl001","R","garcj006","L","","","","D7/G",FALSE,FALSE,4,5,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","MIA"
"92692","MIA201707150","LAN",9,0,2,3,1,7,1,"pedej001","L","garcj006","L","","forsl001","","W",FALSE,FALSE,8,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,2,"2010","2110","MIA"
"92693","MIA201707150","LAN",9,0,2,2,1,7,1,"grany001","R","garcj006","L","pedej001","forsl001","","3/P",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","MIA"
"92697","MIA201707160","LAN",1,0,0,3,1,0,0,"forsl001","R","ograc001","L","","","","8/F",TRUE,FALSE,4,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92698","MIA201707160","LAN",1,0,1,0,0,0,0,"seagc001","L","ograc001","L","","","","8/F+",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92699","MIA201707160","LAN",1,0,2,2,1,0,0,"turnj001","R","ograc001","L","","","","HR/78/F",FALSE,FALSE,5,3,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,2,"2000","2000","MIA"
"92700","MIA201707160","LAN",1,0,2,1,2,1,0,"bellc002","L","ograc001","L","","","","K",FALSE,FALSE,3,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","MIA"
"92704","MIA201707160","LAN",2,0,0,1,0,1,0,"taylc001","R","ograc001","L","","","","8/F",TRUE,FALSE,7,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92705","MIA201707160","LAN",2,0,1,2,2,1,0,"barna001","R","ograc001","L","","","","43/G",FALSE,FALSE,2,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","MIA"
"92706","MIA201707160","LAN",2,0,2,3,2,1,0,"herne001","R","ograc001","L","","","","W",FALSE,FALSE,9,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","MIA"
"92707","MIA201707160","LAN",2,0,2,1,2,1,0,"thomt002","R","ograc001","L","herne001","","","9/F",FALSE,FALSE,8,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","MIA"
"92712","MIA201707160","LAN",3,0,0,2,2,1,0,"hillr001","L","ograc001","L","","","","K",TRUE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","MIA"
"92713","MIA201707160","LAN",3,0,1,3,2,1,0,"forsl001","R","ograc001","L","","","","W",FALSE,FALSE,4,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","MIA"
"92714","MIA201707160","LAN",3,0,1,2,2,1,0,"seagc001","L","ograc001","L","forsl001","","","S9/G.1-3",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,3,0,0,1,0,0,0,1,"1100","1101","MIA"
"92715","MIA201707160","LAN",3,0,1,1,1,1,0,"turnj001","R","ograc001","L","seagc001","","forsl001","9/F/SF.3-H;1-2",FALSE,FALSE,5,3,2,TRUE,FALSE,0,FALSE,TRUE,1,1,FALSE,FALSE,0,0,2,0,4,1,0,1,1,2,"1101","2010","MIA"
"92716","MIA201707160","LAN",3,0,2,1,2,2,0,"bellc002","L","ograc001","L","","seagc001","","7/F",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","MIA"
